id,name,url,level,total_sub_category,parent_id,create_at,total_pages,total_products,cate_id
837,Bộ lục giác,https://tiki.vn/bo-luc-giac/c4451?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,8.0,347.0,4451
838,Cây lăn - Súng phun sơn,https://tiki.vn/cay-lan-sung-phun-son/c23714?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,4.0,170.0,23714
839,"Cưa gỗ, cưa sắt",https://tiki.vn/cua-go-cua-sat/c3176?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,5.0,232.0,3176
840,Cảo,https://tiki.vn/cao/c23542?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,3.0,140.0,23542
841,"Cờ lê, mỏ lết",https://tiki.vn/co-le-mo-let/c2264?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,16.0,739.0,2264
842,Dũa các loại,https://tiki.vn/dua-cac-loai/c3175?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,3.0,102.0,3175
843,Dụng cụ sửa chữa khác,https://tiki.vn/dung-cu-sua-chua-khac/c2760?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,21.0,1003.0,2760
844,Kềm các loại,https://tiki.vn/kem-cac-loai/c2764?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,21.0,1004.0,2764
845,"Máy chà nhám, đánh bóng",https://tiki.vn/may-cha-nham-danh-bong/c2392?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,5.0,202.0,2392
846,Máy cưa,https://tiki.vn/may-cua/c23708?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,4.0,190.0,23708
847,Máy hàn,https://tiki.vn/may-han/c11856?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,10.0,464.0,11856
848,"Máy khoan, mũi khoan",https://tiki.vn/may-khoan-mui-khoan/c1978?src=c.1883.hamburger_menu_fly_out_banner,3,2.0,547.0,2020-10-03 05:21:17,,,1978
849,"Máy mài, máy cắt",https://tiki.vn/may-mai-may-cat/c1979?src=c.1883.hamburger_menu_fly_out_banner,3,2.0,547.0,2020-10-03 05:21:17,,,1979
850,Máy phun xịt rửa,https://tiki.vn/may-phun-xit-rua/c2265?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,2.0,59.0,2265
851,Máy phát điện,https://tiki.vn/may-phat-dien/c23710?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,3.0,125.0,23710
852,Máy thổi,https://tiki.vn/may-thoi/c12982?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,3.0,113.0,12982
853,"Máy vặn vít, tua vít",https://tiki.vn/may-van-vit-tua-vit/c2266?src=c.1883.hamburger_menu_fly_out_banner,3,2.0,547.0,2020-10-03 05:21:17,,,2266
854,"Máy, mũi soi, phay gỗ",https://tiki.vn/may-mui-soi-phay-go/c23544?src=c.1883.hamburger_menu_fly_out_banner,3,2.0,547.0,2020-10-03 05:21:17,,,23544
855,"Palang, ròng rọc, con đội",https://tiki.vn/palang-rong-roc-con-doi/c23716?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,4.0,180.0,23716
856,"Ron, miếng dán khe cửa, chân cửa",https://tiki.vn/ron-mieng-dan-khe-cua-chan-cua/c23718?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,4.0,156.0,23718
857,Súng bắn keo,https://tiki.vn/sung-ban-keo/c23712?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,3.0,102.0,23712
858,"Sơn, dầu mỡ, hóa chất",https://tiki.vn/son-dau-mo-hoa-chat/c12986?src=c.1883.hamburger_menu_fly_out_banner,3,3.0,547.0,2020-10-03 05:21:17,,,12986
859,Thang nhôm,https://tiki.vn/thang-nhom/c2327?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,10.0,436.0,2327
860,"Thùng đồ nghề, túi công cụ",https://tiki.vn/thung-do-nghe-tui-cong-cu/c2806?src=c.1883.hamburger_menu_fly_out_banner,3,2.0,547.0,2020-10-03 05:21:17,,,2806
861,Thước đo các loại,https://tiki.vn/thuoc-do-cac-loai/c2805?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,18.0,837.0,2805
862,Xe đẩy hàng,https://tiki.vn/xe-day-hang/c12984?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,547.0,2020-10-03 05:21:17,5.0,226.0,12984
863,"Đá cắt, que hàn, lưỡi cưa",https://tiki.vn/da-cat-que-han-luoi-cua/c12980?src=c.1883.hamburger_menu_fly_out_banner,3,3.0,547.0,2020-10-03 05:21:17,,,12980
864,Máy khoan,https://tiki.vn/may-khoan/c23680?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,848.0,2020-10-03 05:22:01,19.0,914.0,23680
865,Mũi khoan,https://tiki.vn/mui-khoan/c23682?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,848.0,2020-10-03 05:22:01,21.0,1003.0,23682
866,Máy cắt,https://tiki.vn/may-cat/c23686?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,849.0,2020-10-03 05:22:09,7.0,297.0,23686
867,Máy mài,https://tiki.vn/may-mai/c23684?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,849.0,2020-10-03 05:22:09,11.0,512.0,23684
868,Máy vặn vít,https://tiki.vn/may-van-vit/c23694?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,853.0,2020-10-03 05:22:25,7.0,303.0,23694
869,Tua vít,https://tiki.vn/tua-vit/c23696?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,853.0,2020-10-03 05:22:25,21.0,972.0,23696
870,"Máy soi, phay gỗ",https://tiki.vn/may-soi-phay-go/c23546?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,854.0,2020-10-03 05:22:34,2.0,65.0,23546
871,Mũi khoét gỗ,https://tiki.vn/mui-khoet-go/c23524?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,854.0,2020-10-03 05:22:34,2.0,91.0,23524
872,Dầu mỡ,https://tiki.vn/dau-mo/c23704?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,858.0,2020-10-03 05:22:54,1.0,7.0,23704
873,Hóa chất,https://tiki.vn/hoa-chat/c23706?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,858.0,2020-10-03 05:22:54,3.0,141.0,23706
874,Sơn,https://tiki.vn/son/c23702?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,858.0,2020-10-03 05:22:54,21.0,1000.0,23702
875,Thùng đồ nghề,https://tiki.vn/thung-do-nghe/c23698?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,860.0,2020-10-03 05:23:11,4.0,180.0,23698
876,Túi công cụ,https://tiki.vn/tui-cong-cu/c23700?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,860.0,2020-10-03 05:23:11,5.0,231.0,23700
877,Lưỡi cưa,https://tiki.vn/luoi-cua/c23692?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,863.0,2020-10-03 05:23:25,5.0,217.0,23692
878,Que hàn,https://tiki.vn/que-han/c23690?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,863.0,2020-10-03 05:23:25,1.0,12.0,23690
879,Đá cắt,https://tiki.vn/da-cat/c23688?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,863.0,2020-10-03 05:23:25,4.0,169.0,23688
880,Bình hoa,https://tiki.vn/binh-hoa/c6511?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,21.0,1003.0,6511
881,Decal,https://tiki.vn/decal/c23728?src=c.1883.hamburger_menu_fly_out_banner,3,16.0,549.0,2020-10-03 05:23:38,,,23728
882,Giấy dán kính,https://tiki.vn/giay-dan-kinh/c23778?src=c.1883.hamburger_menu_fly_out_banner,3,8.0,549.0,2020-10-03 05:23:38,,,23778
883,Giấy dán tường,https://tiki.vn/decal-dan-tuong/c3710?src=c.1883.hamburger_menu_fly_out_banner,3,13.0,549.0,2020-10-03 05:23:38,,,3710
884,Hoa trang trí,https://tiki.vn/hoa-trang-tri/c7713?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,15.0,694.0,7713
885,"Móc treo, móc dán tường",https://tiki.vn/moc-treo-moc-dan-tuong/c2363?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,15.0,681.0,2363
886,Nến trang trí,https://tiki.vn/nen-trang-tri/c23800?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,14.0,658.0,23800
887,Phù điêu,https://tiki.vn/phu-dieu/c23804?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,1.0,27.0,23804
888,Tháp đồng hồ,https://tiki.vn/thap-dong-ho/c23726?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,1.0,9.0,23726
889,Trang trí nhà cửa khác,https://tiki.vn/trang-tri-nha-cua-khac/c23806?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,21.0,1003.0,23806
890,Tranh trang trí,https://tiki.vn/tranh-trang-tri/c11222?src=c.1883.hamburger_menu_fly_out_banner,3,11.0,549.0,2020-10-03 05:23:38,,,11222
891,Tranh đồng hồ,https://tiki.vn/tranh-dong-ho/c1980?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,11.0,518.0,1980
892,Vật phẩm trang trí,https://tiki.vn/vat-pham-trang-tri/c11562?src=c.1883.hamburger_menu_fly_out_banner,3,3.0,549.0,2020-10-03 05:23:38,,,11562
893,Đồ đốt tinh dầu,https://tiki.vn/do-dot-tinh-dau/c23802?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,20.0,924.0,23802
894,Đồng hồ treo tường,https://tiki.vn/dong-ho-treo-tuong/c2784?src=c.1883.hamburger_menu_fly_out_banner,3,3.0,549.0,2020-10-03 05:23:38,,,2784
895,Đồng hồ để bàn,https://tiki.vn/dong-ho-de-ban/c2140?src=c.1883.hamburger_menu_fly_out_banner,3,0.0,549.0,2020-10-03 05:23:38,21.0,1000.0,2140
896,3D,https://tiki.vn/3d/c23742?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,21.0,1004.0,23742
897,Các nước,https://tiki.vn/cac-nuoc/c23736?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,1.0,28.0,23736
898,Decal khác,https://tiki.vn/decal-khac/c23756?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,21.0,1003.0,23756
899,Dạ quang,https://tiki.vn/da-quang/c27204?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,1.0,10.0,27204
900,"Hoa, lá, cỏ cây",https://tiki.vn/hoa-la-co-cay/c23730?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,21.0,1000.0,23730
901,Hoạt hình,https://tiki.vn/hoat-hinh/c23740?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,3.0,141.0,23740
902,Khung tranh ảnh,https://tiki.vn/khung-tranh-anh/c23746?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,3.0,129.0,23746
903,Phong cảnh,https://tiki.vn/phong-canh/c27198?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,2.0,95.0,27198
904,Phong thủy,https://tiki.vn/phong-thuy/c27200?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,2.0,91.0,27200
905,Thông điệp chữ,https://tiki.vn/thong-diep-chu/c23734?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,3.0,99.0,23734
906,Trang trí Tết,https://tiki.vn/trang-tri-tet/c23754?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,5.0,207.0,23754
907,Trang trí chân tường,https://tiki.vn/trang-tri-chan-tuong/c23750?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,2.0,74.0,23750
908,Trang trí noel,https://tiki.vn/trang-tri-noel/c23752?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,4.0,172.0,23752
909,Tình yêu,https://tiki.vn/tinh-yeu/c23738?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,2.0,89.0,23738
910,Đo chiều cao,https://tiki.vn/do-chieu-cao/c23744?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,2.0,67.0,23744
911,Động vật,https://tiki.vn/dong-vat/c23732?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,881.0,2020-10-03 05:23:44,13.0,609.0,23732
912,Giấy dán kính 3D,https://tiki.vn/giay-dan-kinh-3d/c23792?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,882.0,2020-10-03 05:24:34,1.0,3.0,23792
913,"Giấy dán kính hoa, lá, cỏ cây",https://tiki.vn/giay-dan-kinh-hoa-la-co-cay/c23780?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,882.0,2020-10-03 05:24:34,2.0,61.0,23780
914,Giấy dán kính hoạt hình,https://tiki.vn/giay-dan-kinh-hoat-hinh/c23790?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,882.0,2020-10-03 05:24:34,1.0,2.0,23790
915,Giấy dán kính họa tiết,https://tiki.vn/giay-dan-kinh-hoa-tiet/c23794?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,882.0,2020-10-03 05:24:34,1.0,21.0,23794
916,Giấy dán kính khác,https://tiki.vn/giay-dan-kinh-khac/c23798?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,882.0,2020-10-03 05:24:34,1.0,42.0,23798
917,Giấy dán kính mờ,https://tiki.vn/giay-dan-kinh-mo/c23796?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,882.0,2020-10-03 05:24:34,1.0,8.0,23796
918,Giấy dán kính thông điệp chữ,https://tiki.vn/giay-dan-kinh-thong-diep-chu/c23784?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,882.0,2020-10-03 05:24:34,1.0,1.0,23784
919,Giấy dán kính động vật,https://tiki.vn/giay-dan-kinh-dong-vat/c23782?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,882.0,2020-10-03 05:24:34,1.0,4.0,23782
920,Giấy dán tường 3D,https://tiki.vn/giay-dan-tuong-3d/c23766?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,21.0,993.0,23766
921,"Giấy dán tường caro, kẻ sọc",https://tiki.vn/giay-dan-tuong-caro-ke-soc/c23772?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,3.0,101.0,23772
922,Giấy dán tường các nước,https://tiki.vn/giay-dan-tuong-cac-nuoc/c23760?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,1.0,4.0,23760
923,"Giấy dán tường giả gỗ, giả gạch",https://tiki.vn/giay-dan-tuong-gia-go-gia-gach/c23774?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,7.0,303.0,23774
924,"Giấy dán tường hoa, lá, cỏ cây",https://tiki.vn/giay-dan-tuong-hoa-la-co-cay/c4613?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,21.0,1002.0,4613
925,Giấy dán tường hoạt hình,https://tiki.vn/giay-dan-tuong-hoat-hinh/c23764?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,8.0,365.0,23764
926,Giấy dán tường họa tiết,https://tiki.vn/giay-dan-tuong-hoa-tiet/c23768?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,14.0,633.0,23768
927,Giấy dán tường khác,https://tiki.vn/giay-dan-tuong-khac/c23776?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,21.0,1000.0,23776
928,Giấy dán tường màu trơn,https://tiki.vn/giay-dan-tuong-mau-tron/c23770?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,3.0,137.0,23770
929,Giấy dán tường phong cảnh,https://tiki.vn/giay-dan-tuong-phong-canh/c27208?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,21.0,1000.0,27208
930,Giấy dán tường thông điệp chữ,https://tiki.vn/giay-dan-tuong-thong-diep-chu/c4614?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,1.0,22.0,4614
931,Giấy dán tường tình yêu,https://tiki.vn/giay-dan-tuong-tinh-yeu/c23762?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,1.0,17.0,23762
932,Giấy dán tường động vật,https://tiki.vn/giay-dan-tuong-dong-vat/c23758?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,883.0,2020-10-03 05:24:55,7.0,308.0,23758
933,Các loại tranh khác,https://tiki.vn/cac-loai-tranh-khac/c27240?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,890.0,2020-10-03 05:25:47,21.0,1002.0,27240
934,Tranh canvas,https://tiki.vn/tranh-canvas/c27230?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,890.0,2020-10-03 05:25:47,167.0,8005.0,27230
935,Tranh gỗ khảm ngọc,https://tiki.vn/tranh-go-kham-ngoc/c27220?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,890.0,2020-10-03 05:25:47,1.0,1.0,27220
936,Tranh gỗ đục chạm,https://tiki.vn/tranh-go-duc-cham/c27222?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,890.0,2020-10-03 05:25:47,3.0,133.0,27222
937,Tranh phong thủy,https://tiki.vn/tranh-phong-thuy/c27238?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,890.0,2020-10-03 05:25:47,12.0,547.0,27238
938,Tranh sơn dầu,https://tiki.vn/tranh-son-dau/c27224?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,890.0,2020-10-03 05:25:47,16.0,726.0,27224
939,Tranh sơn mài,https://tiki.vn/tranh-son-mai/c27226?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,890.0,2020-10-03 05:25:47,4.0,181.0,27226
940,Tranh thêu,https://tiki.vn/tranh-theu/c27232?src=c.1883.hamburger_menu_fly_out_banner,4,0.0,890.0,2020-10-03 05:25:47,18.0,834.0,27232
